Flight Date,Carrier,Flight Number,Origin,Origin City,Origin State,Origin WAC,Destination,Destination City,Destination State,Destination WAC,CRS_DEP_TIME,Departure Time,CRS_ARR_TIME,Arrival Time,Cancelled,Diverted,Distance
1/1/2022 12:00:00 AM,AA,1784,ORD,"Chicago, IL",IL,41,CLT,"Charlotte, NC",NC,36,0555,0604,0850,0906,0.00,0.00,599.00
1/1/2022 12:00:00 AM,AA,1789,BUF,"Buffalo, NY",NY,22,CLT,"Charlotte, NC",NC,36,0550,0803,0803,1041,0.00,0.00,546.00
1/1/2022 12:00:00 AM,AA,179,JFK,"New York, NY",NY,22,SFO,"San Francisco, CA",CA,91,0900,0856,1249,1245,0.00,0.00,2586.00
1/1/2022 12:00:00 AM,AA,1791,CLT,"Charlotte, NC",NC,36,MSY,"New Orleans, LA",LA,72,1100,1253,1201,1357,0.00,0.00,651.00
1/1/2022 12:00:00 AM,AA,1791,MSY,"New Orleans, LA",LA,72,CLT,"Charlotte, NC",NC,36,1250,1512,1540,1825,0.00,0.00,651.00
1/1/2022 12:00:00 AM,AA,1792,BWI,"Baltimore, MD",MD,35,MIA,"Miami, FL",FL,33,0701,0654,0958,0932,0.00,0.00,946.00
1/1/2022 12:00:00 AM,AA,1793,ORD,"Chicago, IL",IL,41,MCI,"Kansas City, MO",MO,64,1730,,1902,,1.00,0.00,403.00
1/1/2022 12:00:00 AM,AA,1794,PHX,"Phoenix, AZ",AZ,81,ORD,"Chicago, IL",IL,41,1141,1135,1614,1537,0.00,0.00,1440.00
1/1/2022 12:00:00 AM,AA,1796,MSO,"Missoula, MT",MT,84,DFW,"Dallas/Fort Worth, TX",TX,74,0713,0712,1147,1145,0.00,0.00,1320.00
1/1/2022 12:00:00 AM,AA,1797,DFW,"Dallas/Fort Worth, TX",TX,74,LAS,"Las Vegas, NV",NV,85,2052,2051,2155,2137,0.00,0.00,1055.00
1/1/2022 12:00:00 AM,AA,1800,ONT,"Ontario, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,0925,1028,1138,1304,0.00,0.00,325.00
1/1/2022 12:00:00 AM,AA,1801,DFW,"Dallas/Fort Worth, TX",TX,74,LAX,"Los Angeles, CA",CA,91,2235,2253,0005,0134,0.00,0.00,1235.00
1/1/2022 12:00:00 AM,AA,1803,PSP,"Palm Springs, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1447,1508,1939,2001,0.00,0.00,1126.00
1/1/2022 12:00:00 AM,AA,1804,DCA,"Washington, DC",VA,38,PBI,"West Palm Beach/Palm Beach, FL",FL,33,0702,0654,0951,0920,0.00,0.00,857.00
1/1/2022 12:00:00 AM,AA,1804,PBI,"West Palm Beach/Palm Beach, FL",FL,33,DCA,"Washington, DC",VA,38,1031,1024,1245,1229,0.00,0.00,857.00
1/1/2022 12:00:00 AM,AA,1805,OKC,"Oklahoma City, OK",OK,73,DFW,"Dallas/Fort Worth, TX",TX,74,1020,1016,1138,1200,0.00,0.00,175.00
1/1/2022 12:00:00 AM,AA,1806,DFW,"Dallas/Fort Worth, TX",TX,74,LGA,"New York, NY",NY,22,1131,1144,1545,1540,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,AA,1807,DFW,"Dallas/Fort Worth, TX",TX,74,DCA,"Washington, DC",VA,38,1040,,1434,,1.00,0.00,1192.00
1/1/2022 12:00:00 AM,AA,1809,BHM,"Birmingham, AL",AL,51,DFW,"Dallas/Fort Worth, TX",TX,74,0705,0700,0924,0852,0.00,0.00,597.00
1/1/2022 12:00:00 AM,AA,1811,CLT,"Charlotte, NC",NC,36,RSW,"Fort Myers, FL",FL,33,1830,1825,2030,2018,0.00,0.00,600.00
1/1/2022 12:00:00 AM,AA,1813,EGE,"Eagle, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1159,1627,1514,1939,0.00,0.00,721.00
1/1/2022 12:00:00 AM,AA,1814,PHL,"Philadelphia, PA",PA,23,DFW,"Dallas/Fort Worth, TX",TX,74,1518,1521,1810,1838,0.00,0.00,1303.00
1/1/2022 12:00:00 AM,AA,1815,MIA,"Miami, FL",FL,33,CMH,"Columbus, OH",OH,44,2110,2108,0002,2344,0.00,0.00,990.00
1/1/2022 12:00:00 AM,AA,1816,PDX,"Portland, OR",OR,92,PHX,"Phoenix, AZ",AZ,81,1200,1157,1530,1519,0.00,0.00,1009.00
1/1/2022 12:00:00 AM,AA,1817,DEN,"Denver, CO",CO,82,MIA,"Miami, FL",FL,33,1216,1235,1807,1846,0.00,0.00,1709.00
1/1/2022 12:00:00 AM,AA,1817,MIA,"Miami, FL",FL,33,DEN,"Denver, CO",CO,82,0845,0902,1122,1115,0.00,0.00,1709.00
1/1/2022 12:00:00 AM,AA,1818,DCA,"Washington, DC",VA,38,JAX,"Jacksonville, FL",FL,33,1945,2000,2159,2155,0.00,0.00,634.00
1/1/2022 12:00:00 AM,AA,1819,BNA,"Nashville, TN",TN,54,CLT,"Charlotte, NC",NC,36,1430,1457,1655,1715,0.00,0.00,328.00
1/1/2022 12:00:00 AM,AA,1819,CLT,"Charlotte, NC",NC,36,BNA,"Nashville, TN",TN,54,1316,1310,1350,1403,0.00,0.00,328.00
1/1/2022 12:00:00 AM,AA,1820,ONT,"Ontario, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1100,1105,1555,1554,0.00,0.00,1188.00
1/1/2022 12:00:00 AM,AA,1821,DFW,"Dallas/Fort Worth, TX",TX,74,ONT,"Ontario, CA",CA,91,1039,1057,1201,1218,0.00,0.00,1188.00
1/1/2022 12:00:00 AM,AA,1821,ONT,"Ontario, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1251,1418,1748,1914,0.00,0.00,1188.00
1/1/2022 12:00:00 AM,AA,1822,PHL,"Philadelphia, PA",PA,23,CLT,"Charlotte, NC",NC,36,1538,1532,1728,1710,0.00,0.00,449.00
1/1/2022 12:00:00 AM,AA,1824,PIT,"Pittsburgh, PA",PA,23,CLT,"Charlotte, NC",NC,36,0843,0848,1032,1014,0.00,0.00,366.00
1/1/2022 12:00:00 AM,AA,1826,LGA,"New York, NY",NY,22,RDU,"Raleigh/Durham, NC",NC,36,1625,1617,1811,1759,0.00,0.00,431.00
1/1/2022 12:00:00 AM,AA,1827,MEM,"Memphis, TN",TN,54,DFW,"Dallas/Fort Worth, TX",TX,74,0723,0806,0926,0950,0.00,0.00,431.00
1/1/2022 12:00:00 AM,AA,1828,ATL,"Atlanta, GA",GA,34,PHL,"Philadelphia, PA",PA,23,0605,0601,0807,0745,0.00,0.00,666.00
1/1/2022 12:00:00 AM,AA,1829,CLT,"Charlotte, NC",NC,36,ORF,"Norfolk, VA",VA,38,1358,1351,1503,1454,0.00,0.00,290.00
1/1/2022 12:00:00 AM,AA,1829,ORF,"Norfolk, VA",VA,38,CLT,"Charlotte, NC",NC,36,1555,1553,1722,1710,0.00,0.00,290.00
1/1/2022 12:00:00 AM,AA,1830,PHL,"Philadelphia, PA",PA,23,MIA,"Miami, FL",FL,33,1138,1135,1435,1420,0.00,0.00,1013.00
1/1/2022 12:00:00 AM,AA,1832,DEN,"Denver, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1642,1738,1949,2045,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1832,DFW,"Dallas/Fort Worth, TX",TX,74,DEN,"Denver, CO",CO,82,1446,1530,1550,1640,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1833,PBI,"West Palm Beach/Palm Beach, FL",FL,33,CLT,"Charlotte, NC",NC,36,1723,1725,1911,1923,0.00,0.00,590.00
1/1/2022 12:00:00 AM,AA,1836,CLT,"Charlotte, NC",NC,36,RIC,"Richmond, VA",VA,38,1624,1639,1732,1744,0.00,0.00,257.00
1/1/2022 12:00:00 AM,AA,1836,RIC,"Richmond, VA",VA,38,CLT,"Charlotte, NC",NC,36,1824,1911,1948,2019,0.00,0.00,257.00
1/1/2022 12:00:00 AM,AA,1837,PBI,"West Palm Beach/Palm Beach, FL",FL,33,PHL,"Philadelphia, PA",PA,23,1304,1258,1540,1531,0.00,0.00,951.00
1/1/2022 12:00:00 AM,AA,1837,PHL,"Philadelphia, PA",PA,23,PBI,"West Palm Beach/Palm Beach, FL",FL,33,0930,0925,1214,1151,0.00,0.00,951.00
1/1/2022 12:00:00 AM,AA,1838,DFW,"Dallas/Fort Worth, TX",TX,74,TPA,"Tampa, FL",FL,33,1303,1258,1622,1627,0.00,0.00,929.00
1/1/2022 12:00:00 AM,AA,1840,CLT,"Charlotte, NC",NC,36,IAH,"Houston, TX",TX,74,2240,2232,0031,0012,0.00,0.00,912.00
1/1/2022 12:00:00 AM,AA,1841,CLT,"Charlotte, NC",NC,36,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1110,1107,1303,1246,0.00,0.00,590.00
1/1/2022 12:00:00 AM,AA,1841,PBI,"West Palm Beach/Palm Beach, FL",FL,33,CLT,"Charlotte, NC",NC,36,1355,1348,1548,1551,0.00,0.00,590.00
1/1/2022 12:00:00 AM,AA,1842,CLT,"Charlotte, NC",NC,36,MCO,"Orlando, FL",FL,33,1823,1835,2009,2011,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1843,CLT,"Charlotte, NC",NC,36,BOS,"Boston, MA",MA,13,2046,2039,2258,2310,0.00,0.00,728.00
1/1/2022 12:00:00 AM,AA,1844,DFW,"Dallas/Fort Worth, TX",TX,74,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1050,1045,1442,1428,0.00,0.00,1102.00
1/1/2022 12:00:00 AM,AA,1844,PBI,"West Palm Beach/Palm Beach, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1534,1533,1755,1749,0.00,0.00,1102.00
1/1/2022 12:00:00 AM,AA,1847,DFW,"Dallas/Fort Worth, TX",TX,74,LGA,"New York, NY",NY,22,1545,1712,1959,2113,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,AA,1848,MCO,"Orlando, FL",FL,33,PHL,"Philadelphia, PA",PA,23,0700,0653,0924,0910,0.00,0.00,861.00
1/1/2022 12:00:00 AM,AA,1849,PDX,"Portland, OR",OR,92,CLT,"Charlotte, NC",NC,36,2223,2228,0609,0619,0.00,0.00,2282.00
1/1/2022 12:00:00 AM,AA,1851,CLT,"Charlotte, NC",NC,36,ROC,"Rochester, NY",NY,22,0915,0905,1108,1104,0.00,0.00,573.00
1/1/2022 12:00:00 AM,AA,1851,ROC,"Rochester, NY",NY,22,CLT,"Charlotte, NC",NC,36,1148,1256,1351,1449,0.00,0.00,573.00
1/1/2022 12:00:00 AM,AA,1852,CLT,"Charlotte, NC",NC,36,SJU,"San Juan, PR",PR,3,1015,1008,1451,1427,0.00,0.00,1475.00
1/1/2022 12:00:00 AM,AA,1852,SJU,"San Juan, PR",PR,3,CLT,"Charlotte, NC",NC,36,1541,1531,1834,1819,0.00,0.00,1475.00
1/1/2022 12:00:00 AM,AA,1853,ORD,"Chicago, IL",IL,41,PDX,"Portland, OR",OR,92,1832,1910,2112,2159,0.00,0.00,1739.00
1/1/2022 12:00:00 AM,AA,1854,ORD,"Chicago, IL",IL,41,PHL,"Philadelphia, PA",PA,23,0540,0543,0835,0819,0.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1855,CLT,"Charlotte, NC",NC,36,DCA,"Washington, DC",VA,38,1815,1839,1935,1951,0.00,0.00,331.00
1/1/2022 12:00:00 AM,AA,1857,SRQ,"Sarasota/Bradenton, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,0730,0723,0929,0909,0.00,0.00,945.00
1/1/2022 12:00:00 AM,AA,1858,CLT,"Charlotte, NC",NC,36,ALB,"Albany, NY",NY,22,2020,2026,2211,2208,0.00,0.00,646.00
1/1/2022 12:00:00 AM,AA,1860,RSW,"Fort Myers, FL",FL,33,CLT,"Charlotte, NC",NC,36,1344,1339,1537,1536,0.00,0.00,600.00
1/1/2022 12:00:00 AM,AA,1862,EGE,"Eagle, CO",CO,82,LGA,"New York, NY",NY,22,1619,0807,2214,1426,0.00,0.00,1739.00
1/1/2022 12:00:00 AM,AA,1862,LGA,"New York, NY",NY,22,EGE,"Eagle, CO",CO,82,1229,1221,1530,1547,0.00,0.00,1739.00
1/1/2022 12:00:00 AM,AA,1864,PHL,"Philadelphia, PA",PA,23,FLL,"Fort Lauderdale, FL",FL,33,2035,2031,2342,2321,0.00,0.00,992.00
1/1/2022 12:00:00 AM,AA,1865,AUS,"Austin, TX",TX,74,SJU,"San Juan, PR",PR,3,0915,0906,1547,1524,0.00,0.00,2146.00
1/1/2022 12:00:00 AM,AA,1868,DFW,"Dallas/Fort Worth, TX",TX,74,PIT,"Pittsburgh, PA",PA,23,1457,1459,1831,1822,0.00,0.00,1067.00
1/1/2022 12:00:00 AM,AA,1868,PIT,"Pittsburgh, PA",PA,23,DFW,"Dallas/Fort Worth, TX",TX,74,1921,1918,2145,2206,0.00,0.00,1067.00
1/1/2022 12:00:00 AM,AA,1870,DFW,"Dallas/Fort Worth, TX",TX,74,EGE,"Eagle, CO",CO,82,1220,1229,1349,1356,0.00,0.00,721.00
1/1/2022 12:00:00 AM,AA,1872,CLT,"Charlotte, NC",NC,36,ROC,"Rochester, NY",NY,22,1448,1536,1638,1707,0.00,0.00,573.00
1/1/2022 12:00:00 AM,AA,1873,CLT,"Charlotte, NC",NC,36,PIT,"Pittsburgh, PA",PA,23,0920,0928,1050,1040,0.00,0.00,366.00
1/1/2022 12:00:00 AM,AA,1873,PIT,"Pittsburgh, PA",PA,23,CLT,"Charlotte, NC",NC,36,1211,1206,1340,1333,0.00,0.00,366.00
1/1/2022 12:00:00 AM,AA,1874,PHL,"Philadelphia, PA",PA,23,BOS,"Boston, MA",MA,13,2103,2101,2232,2204,0.00,0.00,280.00
1/1/2022 12:00:00 AM,AA,1878,DFW,"Dallas/Fort Worth, TX",TX,74,EWR,"Newark, NJ",NJ,21,1133,1214,1547,1613,0.00,0.00,1372.00
1/1/2022 12:00:00 AM,AA,1878,EWR,"Newark, NJ",NJ,21,DFW,"Dallas/Fort Worth, TX",TX,74,1630,1714,1951,2052,0.00,0.00,1372.00
1/1/2022 12:00:00 AM,AA,1879,CLT,"Charlotte, NC",NC,36,MCO,"Orlando, FL",FL,33,2022,2025,2205,2157,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1880,EWR,"Newark, NJ",NJ,21,ORD,"Chicago, IL",IL,41,1429,1440,1616,1639,0.00,0.00,719.00
1/1/2022 12:00:00 AM,AA,1881,MCO,"Orlando, FL",FL,33,PHL,"Philadelphia, PA",PA,23,0600,0556,0825,0821,0.00,0.00,861.00
1/1/2022 12:00:00 AM,AA,1882,CLT,"Charlotte, NC",NC,36,RIC,"Richmond, VA",VA,38,2242,2302,2358,0001,0.00,0.00,257.00
1/1/2022 12:00:00 AM,AA,1883,CLT,"Charlotte, NC",NC,36,ORD,"Chicago, IL",IL,41,1510,,1629,,1.00,0.00,599.00
1/1/2022 12:00:00 AM,AA,1884,FLL,"Fort Lauderdale, FL",FL,33,PHL,"Philadelphia, PA",PA,23,1559,1609,1845,1851,0.00,0.00,992.00
1/1/2022 12:00:00 AM,AA,1884,PHL,"Philadelphia, PA",PA,23,FLL,"Fort Lauderdale, FL",FL,33,1220,1222,1509,1451,0.00,0.00,992.00
1/1/2022 12:00:00 AM,AA,1885,DFW,"Dallas/Fort Worth, TX",TX,74,PHX,"Phoenix, AZ",AZ,81,1700,1659,1840,1853,0.00,0.00,868.00
1/1/2022 12:00:00 AM,AA,1886,LGA,"New York, NY",NY,22,CLT,"Charlotte, NC",NC,36,0704,,0915,,1.00,0.00,544.00
1/1/2022 12:00:00 AM,AA,1887,PHX,"Phoenix, AZ",AZ,81,LAX,"Los Angeles, CA",CA,91,1100,1100,1138,1114,0.00,0.00,370.00
1/1/2022 12:00:00 AM,AA,1888,DFW,"Dallas/Fort Worth, TX",TX,74,RDU,"Raleigh/Durham, NC",NC,36,1455,1655,1829,2038,0.00,0.00,1061.00
1/1/2022 12:00:00 AM,AA,1888,RDU,"Raleigh/Durham, NC",NC,36,DFW,"Dallas/Fort Worth, TX",TX,74,1919,2134,2144,2339,0.00,0.00,1061.00
1/1/2022 12:00:00 AM,AA,1889,GRR,"Grand Rapids, MI",MI,43,PHX,"Phoenix, AZ",AZ,81,1657,1831,1925,2122,0.00,0.00,1574.00
1/1/2022 12:00:00 AM,AA,1889,PHX,"Phoenix, AZ",AZ,81,GRR,"Grand Rapids, MI",MI,43,1035,1101,1612,1659,0.00,0.00,1574.00
1/1/2022 12:00:00 AM,AA,1891,RDU,"Raleigh/Durham, NC",NC,36,MIA,"Miami, FL",FL,33,1752,2109,2014,2315,0.00,0.00,700.00
1/1/2022 12:00:00 AM,AA,1893,CLT,"Charlotte, NC",NC,36,LGA,"New York, NY",NY,22,1813,1808,1959,1940,0.00,0.00,544.00
1/1/2022 12:00:00 AM,AA,1895,CLT,"Charlotte, NC",NC,36,RDU,"Raleigh/Durham, NC",NC,36,0845,0840,0938,0927,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1895,RDU,"Raleigh/Durham, NC",NC,36,CLT,"Charlotte, NC",NC,36,1046,1043,1157,1139,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1896,MCO,"Orlando, FL",FL,33,CLT,"Charlotte, NC",NC,36,0625,0619,0814,0758,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1897,CLT,"Charlotte, NC",NC,36,RDU,"Raleigh/Durham, NC",NC,36,1259,1254,1353,1343,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1897,RDU,"Raleigh/Durham, NC",NC,36,CLT,"Charlotte, NC",NC,36,1446,1438,1553,1543,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1899,RDU,"Raleigh/Durham, NC",NC,36,ORD,"Chicago, IL",IL,41,1012,1004,1140,1116,0.00,0.00,646.00
1/1/2022 12:00:00 AM,AA,1901,JFK,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,1625,1625,1935,1926,0.00,0.00,1089.00
1/1/2022 12:00:00 AM,AA,1902,ROC,"Rochester, NY",NY,22,CLT,"Charlotte, NC",NC,36,1718,1759,1919,1957,0.00,0.00,573.00
1/1/2022 12:00:00 AM,AA,1903,CLT,"Charlotte, NC",NC,36,MCI,"Kansas City, MO",MO,64,2225,2224,2356,2348,0.00,0.00,808.00
1/1/2022 12:00:00 AM,AA,1904,CLT,"Charlotte, NC",NC,36,RDU,"Raleigh/Durham, NC",NC,36,1831,1910,1934,1953,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1904,RDU,"Raleigh/Durham, NC",NC,36,CLT,"Charlotte, NC",NC,36,2024,2035,2132,2127,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1905,ALB,"Albany, NY",NY,22,CLT,"Charlotte, NC",NC,36,1716,1716,1927,1927,0.00,0.00,646.00
1/1/2022 12:00:00 AM,AA,1905,CLT,"Charlotte, NC",NC,36,ALB,"Albany, NY",NY,22,1440,1436,1628,1616,0.00,0.00,646.00
1/1/2022 12:00:00 AM,AA,1906,RDU,"Raleigh/Durham, NC",NC,36,CLT,"Charlotte, NC",NC,36,0904,0858,1018,1020,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1907,DFW,"Dallas/Fort Worth, TX",TX,74,GUC,"Gunnison, CO",CO,82,1240,1234,1401,1410,0.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1907,GUC,"Gunnison, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1441,1451,1744,1800,0.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1908,LAS,"Las Vegas, NV",NV,85,DFW,"Dallas/Fort Worth, TX",TX,74,0700,0701,1140,1136,0.00,0.00,1055.00
1/1/2022 12:00:00 AM,AA,1911,RIC,"Richmond, VA",VA,38,CLT,"Charlotte, NC",NC,36,0615,0609,0752,0726,0.00,0.00,257.00
1/1/2022 12:00:00 AM,AA,1914,LAX,"Los Angeles, CA",CA,91,IND,"Indianapolis, IN",IN,42,2359,2359,0703,0717,0.00,0.00,1814.00
1/1/2022 12:00:00 AM,AA,1915,RIC,"Richmond, VA",VA,38,DFW,"Dallas/Fort Worth, TX",TX,74,1533,1522,1809,1820,0.00,0.00,1158.00
1/1/2022 12:00:00 AM,AA,1916,MIA,"Miami, FL",FL,33,ORD,"Chicago, IL",IL,41,1045,1157,1316,1358,0.00,0.00,1197.00
1/1/2022 12:00:00 AM,AA,1919,MCO,"Orlando, FL",FL,33,PHL,"Philadelphia, PA",PA,23,2130,2123,2351,2330,0.00,0.00,861.00
1/1/2022 12:00:00 AM,AA,1920,PHL,"Philadelphia, PA",PA,23,ORD,"Chicago, IL",IL,41,0950,,1141,,1.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1921,MIA,"Miami, FL",FL,33,TPA,"Tampa, FL",FL,33,2130,2357,2241,0050,0.00,0.00,204.00
1/1/2022 12:00:00 AM,AA,1922,MIA,"Miami, FL",FL,33,JFK,"New York, NY",NY,22,1930,1953,2221,2329,0.00,0.00,1089.00
1/1/2022 12:00:00 AM,AA,1923,DFW,"Dallas/Fort Worth, TX",TX,74,HDN,"Hayden, CO",CO,82,1425,1514,1559,1657,0.00,0.00,769.00
1/1/2022 12:00:00 AM,AA,1923,HDN,"Hayden, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1649,1741,2006,2056,0.00,0.00,769.00
1/1/2022 12:00:00 AM,AA,1924,DFW,"Dallas/Fort Worth, TX",TX,74,HDN,"Hayden, CO",CO,82,1226,1220,1402,1404,0.00,0.00,769.00
1/1/2022 12:00:00 AM,AA,1924,HDN,"Hayden, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1452,1459,1810,1839,0.00,0.00,769.00
1/1/2022 12:00:00 AM,AA,1926,PHX,"Phoenix, AZ",AZ,81,BNA,"Nashville, TN",TN,54,1630,1631,2104,2044,0.00,0.00,1449.00
1/1/2022 12:00:00 AM,AA,1930,CLT,"Charlotte, NC",NC,36,RSW,"Fort Myers, FL",FL,33,1653,1659,1855,1847,0.00,0.00,600.00
1/1/2022 12:00:00 AM,AA,1931,CLT,"Charlotte, NC",NC,36,FLL,"Fort Lauderdale, FL",FL,33,1319,1314,1524,1459,0.00,0.00,632.00
1/1/2022 12:00:00 AM,AA,1931,FLL,"Fort Lauderdale, FL",FL,33,CLT,"Charlotte, NC",NC,36,1615,1626,1823,1818,0.00,0.00,632.00
1/1/2022 12:00:00 AM,AA,1934,MSP,"Minneapolis, MN",MN,63,ORD,"Chicago, IL",IL,41,0723,0722,0920,0838,0.00,0.00,334.00
1/1/2022 12:00:00 AM,AA,1935,CLT,"Charlotte, NC",NC,36,RSW,"Fort Myers, FL",FL,33,0911,0907,1114,1044,0.00,0.00,600.00
1/1/2022 12:00:00 AM,AA,1935,RSW,"Fort Myers, FL",FL,33,CLT,"Charlotte, NC",NC,36,1204,1154,1354,1414,0.00,0.00,600.00
1/1/2022 12:00:00 AM,AA,1936,HDN,"Hayden, CO",CO,82,ORD,"Chicago, IL",IL,41,1233,1249,1620,1628,0.00,0.00,1009.00
1/1/2022 12:00:00 AM,AA,1936,ORD,"Chicago, IL",IL,41,HDN,"Hayden, CO",CO,82,0936,0926,1143,1130,0.00,0.00,1009.00
1/1/2022 12:00:00 AM,AA,1937,CLT,"Charlotte, NC",NC,36,BOS,"Boston, MA",MA,13,2255,2343,0110,0146,0.00,0.00,728.00
1/1/2022 12:00:00 AM,AA,1939,DFW,"Dallas/Fort Worth, TX",TX,74,SAN,"San Diego, CA",CA,91,1238,1230,1354,1339,0.00,0.00,1171.00
1/1/2022 12:00:00 AM,AA,1939,SAN,"San Diego, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1444,1442,1944,2001,0.00,0.00,1171.00
1/1/2022 12:00:00 AM,AA,1941,ORD,"Chicago, IL",IL,41,PHL,"Philadelphia, PA",PA,23,1738,,2034,,1.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1942,CLT,"Charlotte, NC",NC,36,LGA,"New York, NY",NY,22,2030,2054,2215,2230,0.00,0.00,544.00
1/1/2022 12:00:00 AM,AA,1943,CLT,"Charlotte, NC",NC,36,MSY,"New Orleans, LA",LA,72,2047,2042,2159,2146,0.00,0.00,651.00
1/1/2022 12:00:00 AM,AA,1945,OGG,"Kahului, HI",HI,2,PHX,"Phoenix, AZ",AZ,81,2128,2123,0600,0609,0.00,0.00,2845.00
1/1/2022 12:00:00 AM,AA,1947,SAN,"San Diego, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,0900,0858,1358,1331,0.00,0.00,1171.00
1/1/2022 12:00:00 AM,AA,1949,SAN,"San Diego, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1009,1001,1235,1218,0.00,0.00,304.00
1/1/2022 12:00:00 AM,AA,1950,MIA,"Miami, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,2130,2127,2345,2327,0.00,0.00,1121.00
1/1/2022 12:00:00 AM,AA,1951,PHX,"Phoenix, AZ",AZ,81,SAN,"San Diego, CA",CA,91,1503,1457,1520,1501,0.00,0.00,304.00
1/1/2022 12:00:00 AM,AA,1951,SAN,"San Diego, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1607,1558,1833,1820,0.00,0.00,304.00
1/1/2022 12:00:00 AM,AA,1952,LAX,"Los Angeles, CA",CA,91,CLT,"Charlotte, NC",NC,36,0715,0709,1452,1428,0.00,0.00,2125.00
1/1/2022 12:00:00 AM,AA,1954,CLT,"Charlotte, NC",NC,36,SAN,"San Diego, CA",CA,91,0850,0850,1104,1118,0.00,0.00,2077.00
1/1/2022 12:00:00 AM,AA,1954,SAN,"San Diego, CA",CA,91,CLT,"Charlotte, NC",NC,36,1202,1318,1937,2014,0.00,0.00,2077.00
1/1/2022 12:00:00 AM,AA,1955,SAN,"San Diego, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1237,1232,1736,1739,0.00,0.00,1171.00
1/1/2022 12:00:00 AM,AA,1956,PHL,"Philadelphia, PA",PA,23,PHX,"Phoenix, AZ",AZ,81,2001,2016,2340,2336,0.00,0.00,2075.00
1/1/2022 12:00:00 AM,AA,1957,DFW,"Dallas/Fort Worth, TX",TX,74,SAT,"San Antonio, TX",TX,74,1020,1129,1134,1240,0.00,0.00,247.00
1/1/2022 12:00:00 AM,AA,1957,SAT,"San Antonio, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,1224,1315,1337,1420,0.00,0.00,247.00
1/1/2022 12:00:00 AM,AA,1958,CMH,"Columbus, OH",OH,44,PHX,"Phoenix, AZ",AZ,81,0705,0701,1001,0932,0.00,0.00,1670.00
1/1/2022 12:00:00 AM,AA,1960,SFO,"San Francisco, CA",CA,91,CLT,"Charlotte, NC",NC,36,0821,0819,1617,1549,0.00,0.00,2296.00
1/1/2022 12:00:00 AM,AA,1961,DFW,"Dallas/Fort Worth, TX",TX,74,SAT,"San Antonio, TX",TX,74,1425,1508,1541,1625,0.00,0.00,247.00
1/1/2022 12:00:00 AM,AA,1961,SAT,"San Antonio, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,1631,1711,1747,1824,0.00,0.00,247.00
1/1/2022 12:00:00 AM,AA,1966,SAT,"San Antonio, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,2029,2018,2144,2139,0.00,0.00,247.00
1/1/2022 12:00:00 AM,AA,1967,PHX,"Phoenix, AZ",AZ,81,EWR,"Newark, NJ",NJ,21,1625,1625,2300,2236,0.00,0.00,2133.00
